EdgeID,from_id,to_id,Timestamp,Amount Received,Received Currency,Payment Format,Is Laundering,Transaction Authorization Method,Transaction Fees,Destination Bank ID,Transaction Origin,Transaction Status
1814,34,44,6867960,450.0,0,2,0,0,41.0,21,4,0
1815,6,9,6868560,500.0,0,0,0,2,12.0,19,1,0
1816,28,44,6868565,400.0,0,2,0,0,31.0,21,4,0
1817,37,44,6869450,400.0,0,1,0,0,41.0,21,1,0
1818,2,44,6870025,20.0,0,4,0,2,41.0,21,1,0
1819,14,33,6870025,70.0,0,5,0,2,41.0,17,7,0
1820,48,44,6871240,130.0,0,2,0,0,41.0,21,3,0
1821,14,44,6872125,400.0,0,1,0,0,41.0,21,1,0
1822,9,44,6874835,20.0,0,3,0,2,41.0,21,5,0
1823,20,44,6874835,10.0,0,3,0,2,41.0,21,5,0
1824,6,44,6874835,10.0,0,3,0,3,41.0,21,5,0
1825,6,9,6874865,50.0,0,5,0,2,41.0,19,7,0
1826,8,40,6875115,150.0,0,5,0,3,41.0,12,1,0
1827,24,32,6875115,100.0,0,6,0,2,41.0,18,1,0
1828,18,44,6875125,20.0,0,3,0,2,41.0,21,5,0
1829,35,44,6875125,20.0,0,3,0,2,41.0,21,5,0
1830,8,44,6875125,20.0,0,3,0,2,41.0,21,5,0
1831,48,31,6875135,100.0,0,6,0,4,41.0,14,1,0
1832,28,44,6875165,400.0,0,1,0,0,41.0,21,1,0
1833,3,44,6875165,20.0,0,3,0,2,41.0,21,5,0
1834,33,44,6875165,10.0,0,3,0,2,41.0,21,5,0
1835,11,44,6875725,20.0,0,3,0,2,41.0,21,5,0
1836,49,44,6875728,400.0,0,1,0,0,41.0,21,1,0
1837,1,44,6875740,20.0,0,3,0,2,41.0,21,5,0
1838,23,44,6877565,20.0,0,4,0,2,41.0,21,10,0
1839,50,44,6877840,350.0,0,2,0,0,41.0,21,4,0
1840,3,44,6877855,10.0,0,4,0,4,41.0,21,8,0
1841,29,1,6878465,120.0,0,0,0,3,41.0,0,1,0
1842,42,44,6879325,200.0,0,2,0,0,32.0,21,4,0
1843,22,44,6879360,400.0,0,1,0,0,41.0,21,1,0
1844,21,44,6879360,400.0,0,1,0,0,41.0,21,1,0
1845,2,20,6881150,150.0,0,0,0,3,41.0,11,1,0
1846,48,44,6881420,70.0,0,1,0,0,41.0,21,1,0
1847,4,44,6885665,10.0,0,3,0,2,41.0,21,5,0
1848,10,1,6888350,700.0,0,0,0,2,41.0,0,1,0
1849,1,10,6888350,700.0,0,0,0,2,41.0,0,1,0
1850,19,44,6888660,400.0,0,1,0,0,41.0,21,1,0
1851,43,48,6888665,70.0,0,5,0,2,41.0,4,1,0
1852,30,27,6889560,70.0,0,5,0,0,41.0,23,7,0
1853,17,18,6894049,1000.0,0,0,1,0,26.0,10,1,0
1854,36,42,6939271,1353.4,0,0,1,0,46.0,25,1,0
1855,4,36,6945640,500.0,0,0,0,2,12.0,20,1,0
1856,31,36,6946210,600.0,0,0,1,0,6.0,20,1,0
1857,24,12,6946230,180.0,0,5,0,3,41.0,12,1,0
1858,49,23,6946260,280.0,0,0,0,2,41.0,14,1,0
1859,37,44,6946860,300.0,0,2,0,0,41.0,21,3,0
1860,26,11,6947140,150.0,0,0,0,0,41.0,5,1,0
1861,14,44,6949825,150.0,0,2,0,0,41.0,21,3,0
1862,7,44,6952260,700.0,0,1,0,0,41.0,21,1,0
1863,48,44,6953165,400.0,0,1,0,0,41.0,21,1,0
1864,8,44,6953460,20.0,0,3,0,0,41.0,21,5,0
1865,9,44,6954055,30.0,0,3,0,2,41.0,21,5,0
1866,3,44,6955840,250.0,0,2,0,0,41.0,21,4,0
1867,22,44,6956155,120.0,0,2,0,0,41.0,21,4,0
1868,27,40,6957640,300.0,0,0,0,0,41.0,12,1,0
1869,11,34,6957940,700.0,0,0,0,6,12.0,11,1,0
1870,1,44,6963040,700.0,0,2,0,0,32.0,21,3,0
1871,41,40,6963360,450.0,0,0,0,3,41.0,12,1,0
1872,31,27,6963645,300.0,0,0,0,3,41.0,23,1,0
1873,21,23,6963645,250.0,0,0,0,2,41.0,14,1,0
1874,49,48,6963655,250.0,0,0,0,2,41.0,4,1,0
1875,21,40,6963665,250.0,0,0,0,3,41.0,12,1,0
1876,3,44,6964228,250.0,0,2,0,0,41.0,21,4,0
1877,45,13,6964230,600.0,0,0,0,0,41.0,6,1,0
1878,8,44,6964230,200.0,0,2,0,3,46.0,21,4,0
1879,5,29,6964230,120.0,0,5,0,7,41.0,15,7,0
1880,2,46,6964230,250.0,0,0,0,3,41.0,22,1,0
1881,49,44,6964245,150.0,0,2,0,0,41.0,21,3,0
1882,41,25,6964245,250.0,0,0,0,3,41.0,1,1,0
1883,22,40,6964245,70.0,0,5,0,4,41.0,12,1,0
1884,15,44,6964245,450.0,0,2,0,0,32.0,21,4,0
1885,14,44,6964250,100.0,0,2,0,0,41.0,21,3,0
1886,19,9,6964522,250.0,0,0,0,2,41.0,12,1,0
1887,7,69,6964530,70.0,0,5,0,0,41.0,33,7,0
1888,35,24,6964535,250.0,0,0,0,2,41.0,22,1,0
1889,47,42,6964550,250.0,0,0,0,0,41.0,25,1,0
1890,19,44,6965465,250.0,0,2,0,0,41.0,21,4,0
1891,40,44,6965465,450.0,0,1,0,0,41.0,21,1,0
1892,14,9,6965760,300.0,0,0,0,0,41.0,19,1,0
1893,50,44,6965765,10.0,0,4,0,2,41.0,21,1,0
1894,21,44,6968445,250.0,0,2,0,0,41.0,21,3,0
1895,2,36,6970820,200.0,0,0,0,0,41.0,1,1,0
1896,12,44,6970840,200.0,0,2,0,0,41.0,21,4,0
1897,7,11,6971428,250.0,0,0,0,0,41.0,5,1,0
1898,26,9,6971430,250.0,0,0,0,3,41.0,19,1,0
1899,2,36,6971430,180.0,0,0,0,0,41.0,20,1,0
1900,48,50,6971445,150.0,0,0,0,0,41.0,20,1,0
1901,26,27,6971445,120.0,0,0,0,3,41.0,23,1,0
1902,0,6,6971445,600.0,0,0,0,2,12.0,4,1,0
1903,16,9,6971445,120.0,0,5,0,4,41.0,19,7,0
1904,18,16,6971460,400.0,0,0,0,0,41.0,8,1,0
1905,32,27,6971460,180.0,0,0,0,2,41.0,23,1,0
1906,26,12,6971740,250.0,0,0,0,2,41.0,12,1,0
1907,31,23,6971740,300.0,0,0,0,0,41.0,14,1,0
1908,23,31,6971740,300.0,0,0,0,0,41.0,14,1,0
1909,22,14,6972040,180.0,0,5,0,0,41.0,10,7,0
1910,10,11,6972040,120.0,0,5,0,0,41.0,5,7,0
1911,32,64,6972640,120.0,0,5,0,2,41.0,51,1,0
1912,48,44,6974440,350.0,0,2,0,0,41.0,21,4,0
1913,17,35,6984352,1000.0,0,0,1,0,26.0,13,1,0
1914,36,10,7029910,1353.4,0,0,1,0,46.0,0,1,0
1915,42,9,7032635,400.0,0,0,0,2,12.0,19,1,0
1916,14,25,7032650,250.0,0,0,0,2,41.0,1,1,0
1917,14,44,7033535,200.0,0,2,0,0,46.0,21,4,0
1918,8,44,7033540,10.0,0,3,0,0,41.0,21,5,0
1919,2,44,7033560,400.0,0,2,0,3,32.0,21,3,0
1920,37,2,7033565,200.0,0,0,0,3,41.0,1,1,0
1921,2,37,7033565,200.0,0,0,0,3,41.0,1,1,0
1922,8,44,7035035,10.0,0,3,0,2,41.0,21,5,0
1923,24,44,7035035,20.0,0,3,0,0,41.0,21,5,0
1924,28,44,7035040,20.0,0,3,0,2,41.0,21,5,0
1925,48,44,7035040,20.0,0,3,0,2,41.0,21,5,0
1926,14,40,7036550,200.0,0,0,0,3,31.0,12,1,0
1927,43,44,7037120,20.0,0,3,0,2,41.0,21,5,0
1928,30,44,7038625,200.0,0,2,0,3,46.0,21,4,0
1929,7,6,7038665,250.0,0,0,0,3,41.0,4,1,0
1930,48,44,7039245,90.0,0,2,0,0,41.0,21,4,0
1931,48,44,7039255,40.0,0,2,0,2,41.0,21,4,0
1932,2,44,7039265,400.0,0,2,0,2,31.0,21,3,0
1933,22,33,7039525,150.0,0,0,0,2,41.0,17,1,0
1934,31,44,7039550,400.0,0,2,0,0,32.0,21,3,0
1935,19,44,7039565,200.0,0,2,0,0,41.0,21,3,0
1936,7,44,7039565,150.0,0,2,0,0,46.0,21,4,0
1937,23,44,7039825,600.0,0,2,0,2,41.0,21,3,0
1938,50,44,7039865,200.0,0,2,0,0,38.0,21,3,0
1939,39,44,7040140,150.0,0,2,0,2,41.0,21,3,0
1940,14,44,7041025,200.0,0,2,0,0,41.0,21,4,0
1941,10,44,7041025,400.0,0,2,0,0,41.0,21,4,0
1942,13,44,7041032,20.0,0,4,0,2,41.0,21,1,0
1943,22,44,7041040,200.0,0,2,0,0,41.0,21,3,0
1944,17,40,7041050,700.0,0,0,0,2,12.0,12,1,0
1945,29,48,7041060,70.0,0,5,0,2,41.0,4,7,0
1946,2,40,7041065,60.0,0,5,0,2,41.0,12,7,0
1947,32,44,7041065,200.0,0,2,0,0,46.0,21,3,0
1948,48,38,7041325,150.0,0,0,0,3,41.0,24,1,0
1949,26,44,7041325,10.0,0,4,0,3,41.0,21,6,0
1950,21,44,7041340,300.0,0,1,0,0,41.0,21,1,0
1951,48,44,7041360,10.0,0,4,0,2,41.0,21,8,0
1952,41,29,7041360,70.0,0,5,0,2,41.0,7,7,0
1953,32,44,7041360,400.0,0,1,0,0,41.0,21,1,0
1954,2,40,7041365,70.0,0,5,0,0,41.0,12,7,0
1955,16,44,7041365,600.0,0,1,0,0,41.0,21,1,0
1956,30,44,7041365,400.0,0,2,0,0,41.0,21,3,0
1957,7,44,7044645,200.0,0,2,0,0,34.0,21,3,0
1958,23,11,7044650,700.0,0,0,0,3,12.0,5,1,0
1959,6,44,7046450,400.0,0,2,0,0,32.0,21,3,0
1960,13,44,7047945,10.0,0,3,0,2,41.0,21,5,0
1961,41,44,7048535,20.0,0,3,0,2,41.0,21,5,0
1962,40,44,7048540,10.0,0,3,0,2,41.0,21,5,0
1963,21,44,7048540,10.0,0,3,0,2,41.0,21,5,0
1964,31,9,7049465,250.0,0,0,0,0,41.0,19,1,0
1965,36,28,7049710,700.0,0,0,1,0,7.0,9,1,0
1966,31,33,7049765,30.0,0,0,0,2,38.0,17,1,0
1967,31,44,7050065,10.0,0,2,0,0,42.0,21,3,0
1968,19,23,7050345,200.0,0,0,0,2,41.0,14,1,0
1969,31,44,7050625,10.0,0,2,0,3,42.0,21,4,0
1970,29,20,7050625,250.0,0,0,0,2,41.0,11,1,0
1971,6,44,7050630,200.0,0,2,0,0,46.0,21,3,0
1972,28,9,7050645,800.0,0,0,0,2,12.0,19,1,0
1973,49,44,7050650,400.0,0,2,0,2,31.0,21,3,0
1974,33,42,7050650,600.0,0,0,0,3,41.0,25,1,0
1975,40,44,7050650,400.0,0,1,0,0,41.0,21,1,0
1976,36,33,7050650,2000.0,0,0,0,2,12.0,17,1,0
1977,26,44,7050660,200.0,0,2,0,0,46.0,21,3,0
1978,2,44,7050660,200.0,0,2,0,3,32.0,21,4,0
1979,38,27,7050660,120.0,0,5,0,4,41.0,23,7,0
1980,25,50,7050660,1200.0,0,0,0,2,12.0,20,1,0
1981,21,44,7050660,150.0,0,2,0,2,41.0,21,4,0
1982,31,10,7050665,700.0,0,0,0,2,12.0,0,1,0
1983,49,9,7050930,250.0,0,0,0,2,31.0,19,1,0
1984,2,44,7050950,300.0,0,2,0,0,41.0,21,3,0
1985,39,24,7050965,700.0,0,0,0,3,12.0,22,1,0
1986,29,20,7050965,70.0,0,5,0,2,41.0,11,1,0
1987,20,11,7051540,800.0,0,0,0,5,41.0,4,1,0
1988,41,12,7051865,150.0,0,0,0,2,41.0,12,1,0
1989,34,44,7051865,20.0,0,3,0,2,41.0,21,5,0
1990,16,44,7052125,150.0,0,2,0,0,41.0,21,3,0
1991,16,44,7052140,200.0,0,2,0,0,41.0,21,3,0
1992,39,44,7052160,150.0,0,2,0,0,41.0,21,3,0
1993,5,42,7052160,600.0,0,0,0,3,41.0,25,1,0
1994,3,44,7052160,150.0,0,2,0,0,46.0,21,3,0
1995,4,44,7052160,400.0,0,1,0,0,41.0,21,1,0
1996,7,44,7052160,600.0,0,1,0,0,41.0,21,1,0
1997,27,9,7052160,600.0,0,0,0,3,41.0,19,1,0
1998,38,44,7052160,200.0,0,2,0,0,34.0,21,3,0
1999,9,44,7052160,600.0,0,1,0,0,41.0,21,1,0
2000,36,20,7052160,600.0,0,0,0,4,12.0,11,1,0
2001,22,44,7052160,10.0,0,4,0,4,41.0,21,8,0
2002,46,16,7052165,600.0,0,0,0,3,41.0,8,1,0
2003,48,44,7052165,250.0,0,2,0,0,41.0,21,4,0
2004,19,44,7052165,400.0,0,1,0,0,41.0,21,1,0
2005,7,23,7052165,700.0,0,0,0,0,41.0,14,1,0
2006,22,70,7052165,120.0,0,5,0,4,41.0,19,1,0
2007,21,44,7052165,200.0,0,2,0,0,41.0,21,4,0
2008,3,23,7062332,150.0,0,0,0,0,41.0,14,1,0
2009,20,44,7117825,20.0,0,4,0,3,41.0,21,6,0
2010,6,44,7117825,20.0,0,4,0,2,41.0,21,1,0
2011,18,44,7119035,10.0,0,4,0,2,41.0,21,1,0
2012,35,44,7119035,10.0,0,4,0,2,41.0,21,1,0
2013,8,44,7119035,10.0,0,4,0,3,41.0,21,8,0
2014,3,44,7119050,10.0,0,4,0,4,41.0,21,1,0
2015,33,44,7119050,250.0,0,2,0,0,41.0,21,3,0
2016,11,44,7119635,10.0,0,4,0,0,41.0,21,1,0
2017,21,64,7119640,70.0,0,5,0,2,41.0,52,1,0
2018,49,8,7119940,70.0,0,5,0,4,41.0,0,7,0
2019,36,13,7120540,1353.4,0,0,1,0,46.0,6,1,0
2020,6,44,7121740,20.0,0,3,0,2,41.0,21,5,0
2021,2,25,7121745,120.0,0,6,0,0,41.0,1,1,0
2022,31,38,7122025,100.0,0,6,0,0,41.0,24,1,0
2023,26,50,7122035,60.0,0,5,0,0,41.0,20,7,0
2024,35,36,7122040,70.0,0,5,0,0,41.0,20,1,0
2025,49,40,7122060,180.0,0,0,0,2,41.0,12,1,0
2026,41,32,7122060,70.0,0,5,0,7,41.0,18,7,0
2027,22,36,7122060,250.0,0,0,0,2,41.0,20,1,0
2028,15,29,7122060,550.0,0,0,0,3,12.0,15,1,0
2029,0,44,7122065,300.0,0,1,0,0,41.0,21,1,0
2030,14,1,7122065,70.0,0,5,0,0,41.0,0,7,0
2031,14,20,7122325,120.0,0,5,0,2,41.0,11,7,0
2032,22,44,7122325,30.0,0,3,0,0,41.0,21,5,0
2033,10,44,7122325,250.0,0,2,0,0,41.0,21,4,0
2034,18,7,7122365,100.0,0,6,0,0,41.0,16,1,0
2035,49,40,7122365,200.0,0,0,0,0,41.0,12,1,0
2036,50,44,7122630,400.0,0,2,0,0,41.0,21,4,0
2037,19,22,7122930,200.0,0,0,0,4,41.0,10,1,0
2038,22,19,7122930,200.0,0,0,0,4,41.0,10,1,0
2039,19,44,7123238,150.0,0,2,0,0,41.0,21,4,0
2040,32,44,7123255,50.0,0,4,0,2,41.0,21,8,0
2041,16,44,7123260,15.0,0,3,0,2,41.0,21,5,0
2042,26,33,7123265,60.0,0,5,0,2,41.0,17,7,0
2043,31,33,7123265,80.0,0,5,0,2,41.0,17,7,0
2044,2,25,7123528,70.0,0,6,0,3,41.0,9,1,0
2045,8,25,7123540,600.0,0,0,0,2,12.0,1,1,0
2046,5,44,7123540,400.0,0,2,0,2,41.0,21,4,0
2047,3,17,7123540,180.0,0,0,0,2,41.0,9,1,0
2048,45,41,7123545,180.0,0,6,0,0,41.0,18,1,0
2049,26,20,7123545,80.0,0,5,0,2,41.0,11,1,0
2050,2,71,7123545,70.0,0,5,0,2,41.0,11,7,0
2051,12,28,7123550,300.0,0,0,0,4,41.0,12,1,0
2052,48,16,7123560,70.0,0,6,0,0,41.0,35,1,0
2053,47,42,7123565,150.0,0,6,0,3,41.0,27,1,0
2054,32,33,7123565,120.0,0,6,0,0,41.0,17,1,0
2055,21,36,7123860,120.0,0,5,0,0,41.0,20,7,0
2056,7,25,7124147,120.0,0,6,0,0,41.0,1,1,0
2057,4,44,7124150,20.0,0,4,0,0,41.0,21,1,0
2058,19,44,7124160,450.0,0,1,0,0,41.0,21,1,0
2059,29,9,7125635,400.0,0,0,0,0,41.0,19,1,0
2060,21,33,7125925,150.0,0,0,0,2,41.0,17,1,0
2061,13,44,7127465,250.0,0,2,0,0,32.0,21,4,0
2062,7,44,7127725,5.0,0,3,0,2,41.0,21,5,0
2063,29,2,7127730,60.0,0,5,0,2,41.0,1,7,0
2064,14,29,7129240,250.0,0,0,0,0,41.0,15,1,0
2065,24,44,7130740,600.0,0,1,0,0,41.0,21,1,0
2066,17,33,7131320,800.0,0,0,0,2,12.0,17,1,0
2067,34,44,7134035,50.0,0,3,0,2,41.0,21,5,0
2068,17,44,7134035,20.0,0,3,0,2,41.0,21,5,0
2069,46,44,7134040,20.0,0,3,0,2,41.0,21,5,0
2070,6,44,7136430,150.0,0,2,0,0,46.0,21,4,0
2071,31,68,7136465,60.0,0,5,0,0,41.0,19,7,0
2072,7,41,7137025,500.0,0,0,0,3,41.0,22,1,0
2073,43,2,7137665,90.0,0,5,0,2,41.0,1,7,0
2074,42,44,7140035,150.0,0,2,0,3,41.0,21,4,0
2075,26,10,7140055,120.0,0,6,0,0,41.0,0,1,0
2076,3,21,7140055,350.0,0,0,0,3,41.0,6,1,0
2077,11,36,7140065,70.0,0,5,0,4,41.0,20,7,0
2078,43,44,7140350,100.0,0,2,0,0,41.0,21,3,0
2079,45,23,7140350,400.0,0,0,0,0,41.0,14,1,0
2080,47,1,7140350,400.0,0,0,0,2,41.0,0,1,0
2081,2,9,7140350,120.0,0,0,0,2,38.0,19,1,0
2082,15,44,7140350,200.0,0,2,0,0,41.0,21,3,0
2083,27,36,7140635,120.0,0,6,0,0,41.0,20,1,0
2084,37,26,7140665,250.0,0,0,0,3,41.0,18,1,0
2085,49,9,7141265,120.0,0,5,0,0,41.0,19,1,0
2086,25,21,7141855,1100.0,0,0,0,2,12.0,13,1,0
2087,20,44,7143640,600.0,0,1,0,0,41.0,21,1,0
2088,28,2,7145110,800.0,0,0,1,0,9.0,1,1,0
2089,21,40,7145165,90.0,0,5,0,0,41.0,12,1,0
2090,48,44,7145722,150.0,0,2,0,0,41.0,21,4,0
2091,1,21,7145730,400.0,0,0,0,2,12.0,13,1,0
2092,12,25,7147525,600.0,0,0,0,0,41.0,1,0,0
2093,9,44,7147825,15.0,0,4,0,0,41.0,21,1,0
2094,7,9,7202460,700.0,0,0,0,2,12.0,19,1,0
2095,41,44,7204250,10.0,0,4,0,0,41.0,21,1,0
2096,7,39,7205425,400.0,0,0,0,2,41.0,12,1,0
2097,46,29,7205430,250.0,0,5,0,7,41.0,15,7,0
2098,33,44,7205435,20.0,0,4,0,0,41.0,21,1,0
2099,28,44,7205450,50.0,0,4,0,2,41.0,21,1,0
2100,8,44,7205450,20.0,0,4,0,8,41.0,21,1,0
2101,20,6,7205450,70.0,0,5,0,0,41.0,0,7,0
2102,31,32,7205465,800.0,0,0,0,2,12.0,18,1,0
2103,38,30,7205465,700.0,0,0,0,2,12.0,1,1,0
2104,23,44,7205725,400.0,0,2,0,2,32.0,21,3,0
2105,1,44,7206035,50.0,0,4,0,3,41.0,21,1,0
2106,2,36,7206065,600.0,0,0,0,2,12.0,20,1,0
2107,25,44,7206065,400.0,0,2,0,0,32.0,21,4,0
2108,6,9,7206325,300.0,0,0,0,2,12.0,19,1,0
2109,26,27,7206345,350.0,0,0,0,2,34.0,23,1,0
2110,49,10,7206365,250.0,0,0,0,2,46.0,0,1,0
2111,33,44,7206365,200.0,0,2,0,0,41.0,21,3,0
2112,36,44,7206365,500.0,0,2,0,0,53.0,21,3,0
2113,28,20,7208460,180.0,0,5,0,0,41.0,11,7,0
2114,3,44,7209028,100.0,0,2,0,0,41.0,21,3,0
2115,22,44,7209030,200.0,0,2,0,2,46.0,21,4,0
2116,27,44,7209065,200.0,0,2,0,0,41.0,21,4,0
2117,40,44,7209635,20.0,0,4,0,2,41.0,21,1,0
2118,31,44,7209640,25.0,0,2,0,0,42.0,21,3,0
2119,36,33,7211215,1353.4,0,0,1,0,46.0,17,1,0
2120,7,44,7211422,400.0,0,2,0,0,41.0,21,3,0
2121,29,44,7211430,150.0,0,2,0,0,41.0,21,4,0
2122,39,44,7211440,400.0,0,2,0,2,32.0,21,4,0
2123,2,30,7211440,250.0,0,0,0,3,12.0,1,1,0
2124,30,2,7211440,250.0,0,0,0,3,12.0,1,1,0
2125,31,23,7212040,25.0,0,0,0,2,42.0,14,1,0
2126,23,31,7212040,25.0,0,0,0,2,42.0,14,1,0
2127,16,40,7212050,250.0,0,0,0,2,41.0,12,1,0
2128,5,44,7212065,200.0,0,2,0,0,41.0,21,3,0
2129,9,6,7212065,250.0,0,0,0,3,41.0,4,1,0
2130,22,44,7212065,100.0,0,2,0,0,41.0,21,4,0
2131,3,11,7212625,300.0,0,0,0,2,12.0,5,1,0
2132,31,44,7212635,150.0,0,2,0,0,41.0,21,4,0
2133,19,44,7212635,150.0,0,2,0,0,41.0,21,4,0
2134,36,40,7212635,80.0,0,5,0,2,41.0,12,1,0
2135,16,41,7212660,300.0,0,0,0,2,41.0,4,1,0
2136,4,23,7212965,800.0,0,0,0,2,12.0,14,1,0
2137,29,44,7213530,180.0,0,2,0,0,41.0,21,3,0
2138,31,27,7213540,40.0,0,7,0,2,38.0,23,1,0
2139,19,44,7214150,150.0,0,2,0,0,41.0,21,3,0
2140,39,34,7216265,250.0,0,0,0,2,41.0,11,1,0
2141,49,20,7217125,80.0,0,5,0,0,41.0,11,7,0
2142,42,14,7217140,180.0,0,5,0,3,41.0,10,7,0
2143,25,44,7220465,20.0,0,3,0,2,41.0,21,5,0
2144,31,44,7221340,20.0,0,3,0,2,41.0,21,5,0
2145,2,36,7222240,600.0,0,0,0,2,12.0,1,1,0
2146,48,10,7222260,60.0,0,0,0,2,41.0,0,1,0
2147,14,44,7222265,150.0,0,2,0,3,41.0,21,4,0
2148,2,44,7222840,120.0,0,2,0,0,41.0,21,3,0
2149,16,9,7222840,250.0,0,0,0,3,41.0,19,1,0
2150,48,44,7222845,300.0,0,2,0,0,41.0,21,4,0
2151,32,44,7222845,200.0,0,2,0,0,32.0,21,3,0
2152,26,44,7222850,300.0,0,1,0,0,41.0,21,1,0
2153,39,40,7222860,250.0,0,0,0,0,41.0,12,1,0
2154,30,27,7223140,75.0,0,5,0,4,41.0,23,1,0
2155,8,44,7223450,400.0,0,2,0,2,31.0,21,4,0
2156,21,14,7223455,70.0,0,5,0,2,41.0,10,7,0
2157,14,2,7223460,300.0,0,0,0,4,41.0,1,1,0
2158,10,44,7223465,600.0,0,1,0,0,41.0,21,1,0
2159,2,10,7223735,700.0,0,0,0,2,12.0,0,1,0
2160,2,44,7223740,100.0,0,2,0,0,41.0,21,3,0
2161,17,44,7223765,400.0,0,2,0,0,32.0,21,3,0
2162,23,33,7224340,300.0,0,0,0,0,41.0,17,1,0
2163,43,44,7224940,10.0,0,4,0,0,41.0,21,1,0
2164,37,44,7224940,150.0,0,2,0,0,41.0,21,3,0
2165,7,44,7224940,150.0,0,2,0,0,41.0,21,3,0
2166,30,34,7224940,600.0,0,0,0,2,12.0,11,1,0
2167,14,34,7224950,300.0,0,0,0,3,12.0,11,1,0
2168,19,29,7226750,200.0,0,0,0,2,41.0,15,1,0
2169,0,44,7226750,400.0,0,1,0,0,41.0,21,1,0
2170,48,44,7227050,10.0,0,4,0,0,41.0,21,1,0
2171,13,44,7227350,200.0,0,2,0,0,32.0,21,4,0
2172,24,44,7228550,50.0,0,4,0,2,41.0,21,1,0
2173,48,42,7229440,25.0,0,0,0,0,41.0,25,1,0
2174,6,50,7229460,600.0,0,0,0,2,12.0,20,1,0
2175,48,29,7230630,180.0,0,0,0,2,41.0,15,1,0
2176,48,9,7230650,70.0,0,5,0,2,41.0,19,7,0
2177,22,44,7230650,100.0,0,2,0,0,41.0,21,4,0
2178,41,44,7230665,200.0,0,2,0,0,41.0,21,4,0
2179,22,50,7230665,600.0,0,0,0,2,12.0,20,1,0
2180,29,44,7230925,120.0,0,2,0,0,41.0,21,3,0
2181,32,36,7230940,300.0,0,0,0,2,12.0,20,1,0
2182,19,30,7231222,70.0,0,5,0,4,41.0,1,1,0
2183,31,44,7231230,200.0,0,2,0,3,32.0,21,3,0
2184,7,20,7231240,70.0,0,5,0,3,41.0,11,7,0
2185,21,9,7231240,150.0,0,0,0,2,41.0,19,1,0
2186,40,15,7231265,600.0,0,0,0,3,41.0,6,1,0
2187,41,44,7232120,100.0,0,2,0,0,41.0,21,3,0
2188,38,32,7232125,300.0,0,0,0,2,41.0,18,1,0
2189,50,24,7232130,300.0,0,0,0,2,46.0,22,1,0
2190,34,44,7232140,400.0,0,2,0,0,41.0,21,4,0
2191,21,9,7232165,250.0,0,0,0,2,41.0,19,1,0
2192,21,44,7234835,20.0,0,4,0,2,41.0,21,1,0
2193,2,50,7236010,400.0,0,0,1,0,31.0,20,1,0
2194,7,72,7292765,70.0,0,5,0,2,41.0,1,7,0
2195,21,44,7294235,700.0,0,1,0,0,41.0,21,1,0
2196,27,25,7294850,80.0,0,5,0,0,41.0,1,7,0
2197,1,17,7295420,150.0,0,5,0,0,41.0,9,7,0
2198,3,11,7295428,180.0,0,5,0,2,41.0,5,7,0
2199,26,9,7295430,180.0,0,5,0,0,41.0,19,7,0
2200,11,9,7295750,600.0,0,0,0,2,12.0,19,1,0
2201,48,33,7296350,300.0,0,0,0,3,41.0,17,1,0
2202,8,17,7302050,70.0,0,5,0,0,41.0,9,7,0
2203,37,31,7302050,120.0,0,5,0,2,41.0,14,7,0
2204,21,44,7302325,350.0,0,1,0,0,41.0,21,1,0
2205,49,44,7302345,180.0,0,2,0,0,41.0,21,4,0
2206,49,37,7302628,180.0,0,0,0,2,41.0,1,1,0
2207,14,44,7303240,15.0,0,3,0,2,41.0,21,5,0
2208,15,27,7303240,250.0,0,5,0,2,41.0,23,1,0
2209,49,36,7303525,120.0,0,5,0,0,41.0,20,1,0
2210,41,44,7303525,400.0,0,1,0,0,41.0,21,1,0
2211,22,44,7303525,10.0,0,3,0,0,41.0,21,5,0
2212,19,11,7303540,180.0,0,5,0,2,41.0,5,7,0
2213,50,1,7303540,250.0,0,0,0,4,41.0,0,1,0
2214,14,44,7303540,400.0,0,1,0,0,41.0,21,1,0
2215,19,44,7304145,30.0,0,3,0,0,41.0,21,5,0
2216,48,32,7305040,250.0,0,0,0,2,41.0,18,1,0
2217,26,44,7305335,250.0,0,1,0,0,41.0,21,1,0
2218,0,13,7305335,150.0,0,6,0,0,41.0,10,1,0
2219,21,44,7305925,15.0,0,3,0,0,41.0,21,5,0
2220,2,17,7306235,90.0,0,5,0,4,41.0,18,7,0
2221,12,58,7306260,40.0,0,5,0,2,41.0,19,7,0
2222,7,9,7306835,180.0,0,5,0,3,41.0,19,7,0
2223,18,42,7306840,70.0,0,5,0,2,41.0,25,7,0
2224,2,17,7306860,70.0,0,5,0,2,41.0,9,7,0
2225,16,44,7307435,200.0,0,2,0,0,41.0,21,4,0
2226,26,44,7307460,100.0,0,2,0,0,41.0,21,4,0
2227,22,16,7307730,300.0,0,0,0,0,41.0,8,1,0
2228,10,6,7307730,180.0,0,0,0,0,41.0,4,1,0
2229,32,30,7307735,80.0,0,5,0,2,41.0,1,7,0
2230,26,44,7307750,120.0,0,2,0,0,41.0,21,3,0
2231,48,14,7311325,120.0,0,5,0,3,41.0,10,7,0
2232,32,34,7311330,350.0,0,0,0,3,41.0,53,1,0
2233,31,27,7311350,70.0,0,5,0,2,41.0,23,7,0
2234,24,14,7312850,350.0,0,0,0,2,31.0,10,1,0
